event_id,site_id,start_date,end_date,peak_date,duration_days,peak_zscore,mean_zscore,detection_methods,vote_count_max,ground_truth_label,ground_truth_confidence,label_source,label_kind,consensus_status,agreement_ratio,judge_models,n_judges,n_valid_judges,rationale,key_evidence,data_gaps,raw_labels,raw_confidences,silver_original
EVT-00182,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-01,2024-10-01,2024-10-01,1,2.070045393704434,2.070045393704434,,2,uncertain,0.5,llm_silver_consensus,silver,majority,0.6667,openai/gpt-4o-mini|google/gemini-2.0-flash-001|anthropic/claude-3.5-haiku,3,3,"There is a peak in wastewater concentration, but no clinical follow-up data is available to confirm a rise in hospitalizations. Additionally, there is no significant environmental perturbation, but the lack of clinical data creates uncertainty. | The event is a single-day spike with a z-score of 2.07. There is no rainfall or high flow. Hospitalization data is missing. There are no nearby sites. There is no variant shift. Without clinical data, it is difficult to assess the cause of the anomaly.","[""Peak wastewater concentration on 2024-10-01 with a z-score of 2.07."", ""No rainfall or significant environmental changes reported during the event."", ""Peak z-score is 2.07."", ""No significant rainfall (0.0mm) or high flow (68th percentile)."", ""Hospitalization data is missing.""]","[""Absence of clinical hospitalization data to assess the impact on public health."", ""No nearby sites to compare trends or confirm regional patterns."", ""Hospitalization data is missing."", ""No data on temperature.""]","[""uncertain"", ""uncertain"", ""sampling""]","[0.5, 0.5, 0.6]",uncertain
EVT-00183,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-31,2024-10-31,2024-10-31,1,2.432092361106184,2.432092361106184,,2,environmental,0.8333,llm_silver_consensus,silver,accepted,1.0,openai/gpt-4o-mini|google/gemini-2.0-flash-001|anthropic/claude-3.5-haiku,3,3,"The event coincides with significant rainfall (52.8mm) and high flow conditions, with no evidence of clinical follow-up rise. | The anomaly event on 2024-10-31 coincides with a significant rainfall event of 52.8mm. The flow percentile is low, but the heavy rain is a more compelling explanation.","[""Daily precipitation of 52.8mm on 2024-10-31 indicates significant rainfall."", ""Flow percentile max in the last 3 days is 0.2, indicating high flow conditions."", ""Significant rainfall of 52.8mm on the peak date."", ""Flow percentile is low (max 0.2)."", ""Heavy rain event of 52.8mm on 2024-10-31"", ""Wastewater concentration spike of 10.56% coincides with rainfall"", ""No clinical hospitalization data available"", ""No variant shift detected""]","[""No clinical follow-up data available to assess any potential rise in hospitalizations."", ""No nearby sites to compare for regional patterns."", ""No clinical data available for this site."", ""Missing temperature data"", ""No nearby site comparisons"", ""No clinical hospitalization records""]","[""environmental"", ""environmental"", ""environmental""]","[0.9, 0.7, 0.9]",environmental
EVT-00184,NWSS_wi_231_Treatment plant_raw wastewater,2024-12-04,2024-12-05,2024-12-04,2,2.312199187653445,1.2908803150134824,,2,uncertain,0.5,llm_silver_consensus,silver,disagreement,0.3333,openai/gpt-4o-mini|google/gemini-2.0-flash-001|anthropic/claude-3.5-haiku,3,3,"The evidence shows a significant increase in wastewater concentration but lacks clinical follow-up data to confirm a rise in hospitalizations. Additionally, there is a significant environmental perturbation indicated by high flow, which complicates the interpretation.","[""Peak z-score of 2.3122 indicates a notable increase in wastewater concentration."", ""High flow conditions (percentile 0.97) are present during the anomaly.""]","[""No clinical follow-up data available to assess hospitalization trends."", ""No nearby sites showing similar trends to support an epidemic label.""]","[""uncertain"", ""mixed"", ""environmental""]","[0.5, 0.7, 0.8]",uncertain
EVT-00185,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-13,2025-01-13,2025-01-13,1,1.933902576399924,1.933902576399924,,2,sampling,0.7667,llm_silver_consensus,silver,accepted,1.0,openai/gpt-4o-mini|google/gemini-2.0-flash-001|anthropic/claude-3.5-haiku,3,3,"The event shows an isolated spike in wastewater concentration with no significant environmental or clinical evidence to support an epidemic. The peak value is lower than the pre-mean and post-mean, indicating a local decrease rather than a rise. | The event is an isolated spike candidate with a negative change in concentration. There is no rainfall, and flow is not high. There is no clinical data available, no nearby sites, and no variant shift.","[""Peak value of 17.8294 is lower than both pre-mean (18.4976) and post-mean (18.464)"", ""No significant rainfall or flow events reported during the anomaly period"", ""Isolated spike candidate with negative change in concentration."", ""No rainfall."", ""Flow is not high."", ""No clinical data available."", ""Z-score of 1.9339 indicates a minor deviation"", ""No rainfall or significant flow changes""]","[""Lack of clinical follow-up data to assess hospitalization trends"", ""No nearby sites to compare for regional patterns"", ""Clinical data is missing."", ""Missing hospitalization data"", ""No nearby site comparisons"", ""Incomplete weather records""]","[""sampling"", ""sampling"", ""sampling""]","[0.9, 0.7, 0.7]",sampling
EVT-00186,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-28,2025-01-28,2025-01-28,1,2.250057186044909,2.250057186044909,,2,sampling,0.75,llm_silver_consensus,silver,accepted,1.0,openai/gpt-4o-mini|google/gemini-2.0-flash-001|anthropic/claude-3.5-haiku,3,3,"The anomaly shows an isolated spike in wastewater concentration with no significant environmental perturbation (0.0mm rainfall, flow below 90th percentile) and no clinical follow-up data indicating a rise in hospitalizations. | The event is an isolated spike with no rainfall, moderate flow, no clinical data, no variant shift, and no nearby sites showing similar trends.","[""Peak concentration of 19.5931 is an isolated spike compared to the pre-mean of 18.4746."", ""No rainfall or significant environmental events occurred during the anomaly period."", ""Isolated spike candidate is true."", ""No significant rainfall."", ""Flow is below the 90th percentile."", ""No clinical data available."", ""No variant shift detected."", ""No nearby sites with similar trends.""]","[""Lack of clinical hospitalization data to confirm any health impact."", ""No nearby sites to compare for regional patterns."", ""Clinical data is missing."", ""Missing hospitalization data"", ""No nearby site comparisons"", ""Incomplete weather information""]","[""sampling"", ""sampling"", ""sampling""]","[0.85, 0.7, 0.7]",sampling
EVT-00187,NWSS_wi_231_Treatment plant_raw wastewater,2025-04-19,2025-04-21,2025-04-21,3,1.87629118647428,1.641402796621163,,2,uncertain,0.45,llm_silver_consensus,silver,majority,0.6667,openai/gpt-4o-mini|google/gemini-2.0-flash-001|anthropic/claude-3.5-haiku,3,3,"There is no clinical follow-up data available to assess any rise in hospitalizations, and the environmental conditions do not indicate significant rainfall or flow. The lack of nearby sites and clinical data creates uncertainty about the cause of the anomaly. | The event is a decrease in concentration. There is no clinical data available. There is a small amount of rain, but not enough to be considered environmental. There are no nearby sites to compare to. The variant is stable.","[""No clinical follow-up data available to assess hospitalization changes."", ""Rainfall recorded was only 5.1mm, which is not significant."", ""Peak zscore is 1.8763."", ""Local change pct vs context is -6.9956."", ""Daily precipitation sum is 5.1mm.""]","[""Missing clinical hospitalization data for the relevant period."", ""No nearby sites to compare trends."", ""No clinical data is available.""]","[""uncertain"", ""uncertain"", ""sampling""]","[0.5, 0.4, 0.6]",uncertain
EVT-00188,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-03,2025-05-03,2025-05-03,1,1.3639035873883811,1.3639035873883811,,2,environmental,0.8167,llm_silver_consensus,silver,accepted,1.0,openai/gpt-4o-mini|google/gemini-2.0-flash-001|anthropic/claude-3.5-haiku,3,3,"The event coincides with significant rainfall (66mm over 3 days) and high flow conditions, with no clinical follow-up data indicating a rise in hospitalizations. | The event occurred during a period of heavy rainfall (66mm total, with a max of 42.7mm on 2025-05-02). Flow rates are not elevated. No clinical data is available.","[""Daily precipitation exceeded 25mm, with a maximum of 42.7mm on May 2."", ""Flow data indicates a maximum discharge percentile of 0.339, which is not classified as high flow."", ""Significant rainfall event with 66mm total and a max of 42.7mm."", ""Flow rates are not elevated (max percentile 0.339)."", ""Heavy rain on 2025-05-02 (42.7mm)"", ""Total rainfall of 66mm in 3 days"", ""No clinical hospitalization data available"", ""No significant variant shifts detected""]","[""No clinical follow-up data available to assess hospitalization trends."", ""No nearby sites to compare for regional patterns."", ""Clinical data is missing."", ""Missing temperature data"", ""No hospitalization records"", ""No nearby site comparisons""]","[""environmental"", ""environmental"", ""environmental""]","[0.9, 0.7, 0.85]",environmental
EVT-00189,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-15,2025-05-15,2025-05-15,1,2.119162184898644,2.119162184898644,,2,sampling,0.7667,llm_silver_consensus,silver,accepted,1.0,openai/gpt-4o-mini|google/gemini-2.0-flash-001|anthropic/claude-3.5-haiku,3,3,"The event shows an isolated spike in wastewater concentration with no significant environmental perturbation (0mm rainfall, flow at 50th percentile) and lacks clinical follow-up data to support an epidemic label. | The event is an isolated spike with no rainfall, no flow anomalies, no clinical data, no variant shift, and no nearby sites showing similar trends.","[""Peak concentration of 18.3412 with a local change of 12.28% compared to context."", ""No rainfall or significant environmental changes during the event period."", ""Peak z-score is 2.1192."", ""Rainfall is 0mm."", ""Flow is at the 50th percentile."", ""No clinical data is available."", ""No variant shift is observed."", ""The event is flagged as an isolated spike candidate.""]","[""Lack of clinical follow-up data to assess hospitalization trends."", ""No nearby sites to compare for regional patterns."", ""Clinical data is missing."", ""Missing hospitalization data"", ""No temperature data provided"", ""No nearby site comparisons""]","[""sampling"", ""sampling"", ""sampling""]","[0.9, 0.7, 0.7]",sampling
EVT-00190,NWSS_wi_231_Treatment plant_raw wastewater,2025-06-23,2025-06-23,2025-06-23,1,1.5670814972832794,1.5670814972832794,,2,sampling,0.7667,llm_silver_consensus,silver,accepted,1.0,openai/gpt-4o-mini|google/gemini-2.0-flash-001|anthropic/claude-3.5-haiku,3,3,"The anomaly shows an isolated spike in wastewater concentration with no significant environmental perturbation or clinical follow-up data to support an epidemic or mixed label. | The event is an isolated spike with no clinical follow-up data available. There is no significant rainfall or high flow. No nearby sites show a similar trend, and no variant shift is occurring.","[""Peak value of 17.8711 is an isolated spike compared to the pre-mean of 16.6206."", ""Daily precipitation was only 0.3mm, indicating no significant environmental impact."", ""Isolated spike candidate is true."", ""No clinical data available."", ""No significant rainfall or high flow."", ""Peak z-score of 1.5671 indicates a short-duration anomaly"", ""Minimal rainfall (0.3mm) with no significant flow changes"", ""No hospitalization data available""]","[""No clinical follow-up data available to assess hospitalization trends."", ""No nearby sites to compare for regional patterns."", ""Clinical data is missing."", ""Missing temperature data"", ""No clinical hospitalization records"", ""No nearby site comparisons""]","[""sampling"", ""sampling"", ""sampling""]","[0.9, 0.7, 0.7]",sampling
EVT-00191,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-17,2025-07-17,2025-07-17,1,0.6428320343971757,0.6428320343971757,,2,environmental,0.8167,llm_silver_consensus,silver,accepted,1.0,openai/gpt-4o-mini|google/gemini-2.0-flash-001|anthropic/claude-3.5-haiku,3,3,"The event coincides with significant rainfall (28.7mm) and no clinical follow-up data indicates a rise in hospitalizations, supporting an environmental label. | The event coincides with a significant rainfall event (28.7mm). There is no clinical data available to assess for an epidemic signal.","[""Significant rainfall of 28.7mm recorded on the peak date."", ""No clinical follow-up data shows a rise in hospitalizations."", ""Significant rainfall event of 28.7mm on the peak date."", ""No clinical data available for the state of WI during the event period."", ""Heavy rain event of 28.7mm on 2025-07-17"", ""Discharge percentile around 0.616 (moderate flow)"", ""No hospitalization data available""]","[""Lack of clinical hospitalization data for the period."", ""No nearby sites to compare trends."", ""Clinical data is missing, preventing assessment of potential epidemic signal."", ""Missing temperature data"", ""No nearby site comparisons"", ""No clinical hospitalization records""]","[""environmental"", ""environmental"", ""environmental""]","[0.9, 0.7, 0.85]",environmental
